episode,reward
1,177.32430767208734
2,177.07225094830562
3,178.56292360145105
4,173.64789386597806
5,167.08713227004256
6,180.35268623770872
7,180.91704431139812
8,184.77237177686087
9,176.42422810994248
10,179.33585101361604
11,179.76095066936384
12,174.9719133808389
13,188.2377532802672
14,178.86820577537642
15,190.63269437710642
16,184.1806772772245
17,192.25828915450114
18,185.7048865884405
19,178.86130812878068
20,175.35682892291052
21,178.18143922386872
22,184.82444703094464
23,187.1299965907726
24,174.7212546544343
25,177.9593857765219
26,167.60750029323393
27,176.84167944817733
28,174.059331532765
29,178.34225378484572
30,187.71645212283502
31,168.55711213705368
32,182.21486191259245
33,193.75864881064857
34,180.7256325814804
35,184.5026589606239
36,177.57593311962412
37,181.98110600372155
38,187.81459075150087
39,180.50192214186927
40,190.41299455782104
41,187.83348267287627
42,184.7978553559533
43,182.61109710485619
44,165.68848346453393
45,182.65725765562166
46,195.11997099378402
47,187.40715696402825
48,181.44619499703413
49,199.80506959246281
50,189.49606480404154
51,204.11741904063678
52,199.49224008847347
53,196.7852627849136
54,190.31427033976502
55,194.9922708999208
56,191.32448237178727
57,196.24573203499298
58,199.72582121346522
59,187.89437787665872
60,199.44297410975065
61,184.4422836949097
62,195.85272783977055
63,197.63840422498703
64,203.1238681370614
65,184.01520062854308
66,202.89212580907838
67,187.5405834829289
68,192.85110052989887
69,191.4967012346141
70,171.90073496083855
71,201.25144484920247
72,188.8758842156653
73,200.80109626662986
74,181.1409995418487
75,193.19521403985027
76,193.9174174270399
77,203.81208882607834
78,192.0349239939664
79,204.52585320128168
80,191.79857674669074
81,194.22427190004848
82,180.33658185892025
83,198.59584876841495
84,200.22870522693137
85,190.0117644769047
86,202.386483287555
87,205.51893133308303
88,208.3773929812461
89,186.17478786957946
90,196.45655849641753
91,205.3448001437488
92,198.12706076423206
93,201.16826528069987
94,185.220432156851
95,197.1107615423938
96,191.57770709354713
