episode,reward
1,181.1026676068544
2,200.12219624069735
3,167.70758713487382
4,176.27088867282276
5,190.27053119973542
6,189.32041513418423
7,185.09318986386538
8,191.44590792981646
9,204.32766454386868
10,180.9993457208001
11,170.69870345896777
12,179.98182697371803
13,177.03560364236083
14,183.24419461146078
15,175.57980714301613
16,174.52647930103194
17,182.23062701995724
18,200.64172345177764
19,188.19581200716485
20,186.60725832909188
21,176.0389450199565
22,186.0720330216607
23,184.35903623306825
24,179.42677323794442
25,178.91729654590853
26,171.5151828961018
27,181.747969316943
28,172.49316615311142
29,165.0856047959528
30,185.47808741581812
31,197.03918098991906
32,191.17142163010007
33,192.76883868159067
34,191.29597107827502
35,187.3634169724297
36,181.18408888069618
37,191.21945839744086
38,186.33811796174908
39,199.87906632664078
40,188.79161773125531
41,192.56827634726406
42,185.96991394832506
43,200.99009040659018
44,175.4668569279624
45,175.82412609585967
46,185.82013619260738
47,210.91645332965743
48,196.54714606586194
49,175.47042345810004
50,190.30032726642605
51,186.30191069269344
52,188.6490612481157
53,181.55980616600957
54,186.9770628941995
55,186.70315758870132
56,162.53862270920405
57,189.01655446670736
58,196.17096615524406
59,177.46040742495305
60,183.6289763181823
61,200.23914587125148
62,188.63972925688654
63,199.97001619052295
64,200.35043658661783
65,175.7511010930248
66,180.42376867628448
67,203.24286749374457
68,175.85949672994704
69,186.09422349165456
70,186.19527183632044
71,194.52055919042428
72,191.5008707307788
73,185.8061892004102
74,187.285509267279
75,176.32437020754023
76,194.71046297173956
77,198.81753560770534
78,196.862415603721
79,211.52530505617491
80,191.99872768392842
81,206.602399927175
82,194.64446630838833
83,208.98083017894535
84,204.52298155106084
85,195.28892132854983
86,208.44425628168472
87,180.94202734239903
88,196.26272282456975
89,188.58248533903017
90,209.13794405737173
91,185.2789294671424
92,178.81628487556122
93,192.3628401428626
94,193.39000404493626
95,182.5861117336419
96,199.76525258154865
