episode,reward
1,180.77255152184597
2,174.92956895936268
3,179.10759932327082
4,197.94669043467607
5,188.07771815966922
6,191.3588384182562
7,179.60045326154633
8,169.97140809932216
9,187.6791619625399
10,167.66191019469184
11,190.5888073378636
12,200.88909361381906
13,200.1155159747361
14,183.214554332438
15,185.14537032791586
16,176.4134900590585
17,197.62037196135933
18,196.41679180033114
19,187.99573810641604
20,178.39804143047525
21,177.65243792989156
22,191.88257792651805
23,173.46056009549702
24,210.44682661511033
25,185.21792340920396
26,206.62372350810006
27,181.42995467714047
28,189.86887808560425
29,180.52589791642856
30,187.19349987867454
31,194.47729680023727
32,176.49591868016174
33,198.8145646740169
34,205.87544524171633
35,185.53253939395452
36,202.00099038532335
37,183.25643277594742
38,178.97052915402574
39,189.2101082425077
40,194.76499419334408
41,188.1029239757162
42,170.6131657977108
43,182.84096609392276
44,179.5072593996429
45,187.42705879730823
46,199.31837372177387
47,193.45289865794558
48,188.1005048380138
49,191.1381653463273
50,193.99110641673914
51,190.9908039846133
52,163.19172264692463
53,198.08223769705577
54,187.70786074691003
55,187.73616395731952
56,189.71323459975554
57,182.4093537005021
58,176.0163628737615
59,170.6090722908226
60,184.18272985848813
61,183.6403786031345
62,175.53147565970932
63,189.75064325265927
64,180.23594642423595
65,185.6463732643567
66,184.14215949207073
67,175.08763394633198
68,170.13515112960266
69,190.76426575872753
70,191.54898317811586
71,185.12266456660234
72,186.01092452190753
73,187.8330693894908
74,192.42009790261145
75,195.14762658107998
76,205.20604652784118
77,203.5094603074321
78,188.82553156924527
79,180.6311589599885
80,196.6424944776177
81,188.50117837311083
82,193.12919956770156
83,189.1600231358581
84,207.138080840891
85,187.9110491281617
86,184.64742343273704
87,188.71884007435213
88,201.80831236531705
89,190.34833615834168
90,188.34201023600338
91,187.88094071510042
92,193.28129823978205
93,191.88884735696539
94,186.23345056321995
95,195.390770804825
96,178.98326608112765
97,198.3666154025416
