episode,reward
1,193.06879433402003
2,180.4510163755281
3,170.798271267667
4,174.5478250857315
5,192.4316402843986
6,172.1941780624775
7,169.7628412183314
8,183.5911699948326
9,162.98824422847864
10,167.8424372904394
11,170.41654543488883
12,160.25042563543326
13,186.5028387824271
14,196.75467305069586
15,179.08208839009748
16,185.56937824241328
17,170.04887035951253
18,199.1475715322141
19,197.62341798978534
20,194.81801595217422
21,187.78365307130568
22,167.79056014524113
23,188.23259004170092
24,198.2971374271515
25,183.8200071064262
26,193.7567074090627
27,197.98446733271362
28,183.27830851431673
29,196.51713331252301
30,173.6282974693155
31,187.04244394223463
32,176.97270751293053
33,194.2888958032304
34,207.08879080121696
35,199.95174626740655
36,199.93790810625617
37,180.1564413325821
38,194.53733591056076
39,189.89669665430807
40,187.49455365732683
41,189.62701245007784
42,184.17990817160845
43,194.56579109842775
44,187.30374113118032
45,198.58769236129686
46,207.8579489979895
47,190.68404333366624
48,190.0200207952075
49,179.9987237909024
50,199.86503019391532
51,175.53547478667954
52,187.41508276443727
53,195.37355135591525
54,184.70713553181614
55,184.10266503539933
56,184.3649092749889
57,187.71526100846896
58,184.21346172743895
59,196.4956153394734
60,188.51614909703355
61,196.2444852801616
62,192.2592355761292
63,194.06462415943903
64,190.51447504505296
65,191.8471162458393
66,189.67193979188465
67,201.84193303826672
68,185.95567711479447
69,194.5004233538288
70,191.49228399174382
71,202.74520166809697
72,194.29970272606047
73,180.41718747096107
74,203.73871523066745
75,189.35105557167262
76,206.48614289102937
77,199.20121431985555
78,189.58505663007185
79,187.5698180067856
80,188.73456606259592
81,211.89533507780206
82,207.38030582862842
83,211.9537474758487
84,197.45190991418593
85,202.12093634299492
86,195.9659522663384
87,216.44931765137505
88,199.03303081180644
89,193.38839567127738
90,199.57504329943848
91,190.2024870523604
92,199.06156247451298
93,205.96175116338688
94,208.45055348745993
95,206.42127276634233
96,200.5711563145877
