episode,reward
1,169.6309937094293
2,175.86905017420474
3,185.94024611494436
4,183.15944245969715
5,179.86633773811272
6,175.86944037976178
7,192.65996875809674
8,191.79788669194852
9,180.20455245124438
10,185.36938774900597
11,176.43842481845718
12,179.3653738299318
13,173.3921704529253
14,190.67097819514203
15,188.1118707601482
16,168.60371406268908
17,160.38724441575937
18,187.31942404073263
19,193.0473604146502
20,191.01589045907602
21,178.50201676801828
22,173.592956303695
23,183.03672898782708
24,198.43762508564132
25,193.4853545144726
26,190.60359988941988
27,172.47872636381862
28,183.1923424742242
29,184.25613587134728
30,189.8859344673311
31,195.38006663091522
32,183.0368884487566
33,184.57471502315585
34,188.69132473048586
35,180.89154608975065
36,183.33906993836646
37,198.07612666381647
38,188.81260681336678
39,193.4013576426534
40,180.17244625204188
41,192.21892737519696
42,176.68218946182057
43,188.3500668716196
44,195.11770648382978
45,197.72465570521152
46,193.97260925250762
47,178.19712335681004
48,201.791936076281
49,192.55891059966203
50,182.15860347649377
51,179.3456235951176
52,179.66766799779688
53,184.00784645036953
54,198.94651683218567
55,186.94899787108253
56,187.90957528924392
57,175.00415328742852
58,210.99044242228987
59,186.5180764784464
60,188.73335537286295
61,195.20703169425977
62,177.30404225910758
63,176.80940168989747
64,186.96822592092516
65,193.0186369603176
66,176.96157417300728
67,200.35794454284638
68,195.11320962014878
69,198.20798069462438
70,193.77354872081983
71,185.6190111324576
72,198.95989371858508
73,201.46578199724618
74,192.89132262475806
75,210.9059601752982
76,199.78933671794942
77,198.01959388378236
78,200.33676487041524
79,178.1888974569498
80,189.00943219196603
81,207.26838255148076
82,200.20657346687756
83,195.91633883768964
84,197.20053172652982
85,199.2153768082985
86,210.2464132438855
87,193.40006046636873
88,200.14036388836112
89,199.87137684700076
90,205.13881192035433
91,209.48848393344187
92,201.1262590696877
93,199.95825881811845
94,182.56443163603248
95,182.6531639301747
96,209.7744631926053
