episode,reward
1,177.56741109647066
2,184.34067876775214
3,183.39676418604412
4,176.0803806316925
5,175.3163652688149
6,189.23892239641947
7,193.70605933613606
8,187.59548906993197
9,178.5836477720193
10,184.238033067823
11,189.39734856468047
12,166.6216028723803
13,175.94038732455985
14,190.8031398159585
15,174.4935277901223
16,176.21793582096225
17,179.6102068957262
18,187.55459627653738
19,180.3466467129145
20,186.11040584731848
21,189.54928057371745
22,201.59361312772094
23,177.0894977306516
24,191.74799075102644
25,194.43145296770584
26,186.21044838427625
27,174.1195919316454
28,194.93307111538556
29,202.40613378238325
30,185.49948607410414
31,196.62156220891097
32,202.9929888545849
33,204.13235079073186
34,182.01970438611986
35,179.6786020079881
36,197.20609125932467
37,181.21678746365149
38,201.81503524908058
39,196.21886719103716
40,181.62889839937714
41,208.74998301620704
42,178.24974197186677
43,193.14523652423972
44,176.85055478039587
45,191.8001722857622
46,194.84377760212837
47,193.32437753299976
48,202.5655581994068
49,186.23483740389244
50,185.4939895146818
51,187.8971477705158
52,194.0257979766986
53,202.9707515658667
54,183.41106999513946
55,188.93009666934412
56,182.25963882282153
57,196.25848205897253
58,191.2458986474567
59,190.83436335383772
60,193.55782040823627
61,194.803278432757
62,187.46142361830752
63,192.9681428423803
64,179.30960683592372
65,191.53593936461226
66,190.63072237065455
67,195.28488492489691
68,201.00793735585873
69,187.0845429037394
70,206.30134454635214
71,189.21862485766889
72,186.66459899399317
73,185.5845912497093
74,196.86211304460977
75,200.1024942566191
76,197.46522490297934
77,204.9028768682089
78,212.55469755536492
79,197.14352454257093
80,207.19494133256526
81,193.7950922458454
82,181.30288122211294
83,197.24179852530239
84,203.88452624251047
85,188.68733819898762
86,187.16084752999882
87,202.37235576517548
88,202.35736474368164
89,210.91629597726632
90,186.03126398952358
91,216.82971174058807
92,194.09005623901476
93,210.30376432752894
94,193.81658840027157
95,188.56596824553208
96,192.2123362125185
97,174.23895035481863
