episode,reward
1,172.0506862264458
2,177.0976433477307
3,190.54746500458802
4,197.59994923308835
5,177.4879874814663
6,189.49208735771543
7,171.23943596675025
8,182.86631695255682
9,179.6757081120457
10,181.12819443227463
11,182.5716114988838
12,175.54953884620784
13,192.47053044879908
14,178.06247123340523
15,166.64182374754125
16,184.39372795057523
17,179.2894972174055
18,184.4209467152675
19,185.5080346925526
20,178.39967304332336
21,185.2236563756533
22,178.48941314938725
23,180.2787745048185
24,181.06619638175408
25,174.4238412777349
26,198.93423709763385
27,173.2678175714028
28,202.4458553950157
29,186.9515071622667
30,187.57694809565623
31,189.17838051122294
32,187.78236421627
33,209.33356564259242
34,174.8847817916592
35,177.01556262737725
36,180.29891488451696
37,183.7745384544626
38,200.81123873398312
39,196.30235366346776
40,201.20790384503516
41,189.28862949664156
42,192.66026740089103
43,205.18373553557916
44,187.8202933261252
45,182.16083197985992
46,208.28544853293997
47,192.481902831623
48,200.86986586335686
49,208.73876083606623
50,200.32598108421013
51,196.7024691495733
52,194.8006321190043
53,210.97400934499882
54,205.41289434916692
55,209.6023689388231
56,212.50340134964807
57,202.22275631470578
58,199.1413151775946
59,201.86688767271943
60,220.31569138964815
61,199.39803948592603
62,187.33878096978333
63,206.92104952886274
64,218.2099829867352
65,193.33146568614848
66,211.3812222839816
67,200.20783507586478
68,203.8510862851252
69,219.81662168483493
70,198.5009208051175
71,206.69722269815628
72,189.00588369808543
73,201.8639726946517
74,194.4641587365542
75,215.22176197738995
76,190.06280338816885
77,203.4669598067002
78,197.88387926542754
79,212.99201692669712
80,197.37362683536915
81,207.19454429300367
82,208.61101926645753
83,206.03804468512806
84,200.0282842230484
85,196.75413204975615
86,212.7969358558298
87,201.19205646165898
88,204.29592944187866
89,215.1463707158204
90,186.8967579575133
91,200.64637727421575
92,221.6206691030943
93,203.39912356681137
94,196.21155754293187
95,187.42095091800817
96,200.85877734149653
97,202.14382889511194
