episode,reward
1,185.99344084353748
2,190.37937924086862
3,168.4857800624446
4,172.61084426768352
5,177.52686613140304
6,180.99153230760783
7,168.39693338545302
8,198.56685048603143
9,193.24010345721555
10,176.8460627143774
11,179.91307134574836
12,186.66596244169295
13,186.46473586198732
14,184.39115295934627
15,186.53386101761862
16,193.43708438861046
17,177.3450335322772
18,181.7628689224012
19,192.29799566791885
20,178.8603288696364
21,191.51043240429
22,181.59936674452746
23,170.9763344318967
24,188.27058742219154
25,196.87357275134016
26,184.2310167273056
27,185.76892996066806
28,177.09517675449723
29,198.65956412497968
30,190.97336038630323
31,183.45865573022473
32,197.5851117401014
33,192.1599303611608
34,182.8579464620462
35,187.13288041181877
36,175.9310490686144
37,166.0615957842867
38,191.73670656639132
39,201.09794236640357
40,199.2966554867237
41,196.33123871130243
42,180.8011079720846
43,184.39565126118703
44,175.47180061141083
45,184.83558570347708
46,203.6154184665685
47,181.73620308744106
48,189.21262730786728
49,189.91779292230018
50,187.2491185531804
51,195.7337392364368
52,189.4502500992072
53,186.8317609847535
54,199.70299259388125
55,190.08478057295102
56,192.59924719024255
57,188.82061557021368
58,191.37768712690732
59,198.11533863625476
60,194.3704621837675
61,195.6277722400481
62,190.0444312373222
63,188.60875685319127
64,208.00118194028693
65,188.0131172726197
66,196.28938237027
67,192.8997916213137
68,192.36578059409797
69,177.95648102737772
70,195.92773556134787
71,206.5843441394477
72,201.93234006756174
73,209.01818325387495
74,205.9588484482298
75,219.2777218352623
76,205.07275261954476
77,188.44392021461118
78,204.7289882137475
79,198.75462590664964
80,199.9956671813071
81,204.9771604943251
82,194.03188312927026
83,195.49826789630518
84,203.09910728662013
85,205.07324689028752
86,210.19226327092412
87,214.4380813087305
88,198.7160131528626
89,200.25246450565635
90,190.00538373625344
91,212.31189414370692
92,191.76447918221538
93,192.0701214737709
94,221.27117092452494
95,213.1333353512335
96,205.88771175442088
97,207.11213896182025
