episode,reward
1,177.4134761438336
2,169.20700319068564
3,178.26008902643363
4,178.71498366735125
5,167.05538753531349
6,171.94421208951374
7,178.23201772181415
8,178.5712789205393
9,185.01420283895808
10,182.37153063968665
11,188.2863140918408
12,183.40437223539078
13,189.85153732356497
14,196.37696705555558
15,183.75389671658445
16,187.03093168437522
17,173.7465633974075
18,187.27879003929723
19,176.79681949084838
20,186.42036355120302
21,192.2082569066585
22,182.05595142916638
23,170.4849765189703
24,181.73653164798367
25,176.2138592182201
26,194.0268009206946
27,190.04330496388306
28,189.68612730236524
29,187.32662281145193
30,194.2738986543143
31,188.14029366329748
32,179.98084940371155
33,191.11200506871495
34,181.69473707322175
35,176.14989995242516
36,174.61693999718696
37,192.6098993948529
38,187.29863757960248
39,186.9203187869772
40,191.3832531827578
41,183.1119798198023
42,187.0873530633882
43,182.12389231186737
44,192.9347408112595
45,176.93161712038886
46,190.28546005723348
47,175.14429842963042
48,189.23606370573276
49,188.68423782922235
50,197.62507952606032
51,190.9417259924168
52,196.55902694730193
53,189.19757840535146
54,192.81009235481895
55,188.6606603714818
56,188.04652990312266
57,183.85559317114812
58,186.02593003837652
59,189.87432387538908
60,190.9300759619665
61,191.37462379967346
62,183.76977197522976
63,186.1466651930102
64,198.22894645918666
65,187.27243697732413
66,193.8734591359482
67,187.60407162583655
68,188.249183757589
69,197.42169881647766
70,183.9146483414559
71,172.85702133884664
72,208.78707270036753
73,186.44268908683063
74,191.02296396538256
75,187.07541098247236
76,195.7576160690165
77,177.15042244067502
78,187.09548708111606
79,196.94870329400524
80,204.54664486232565
81,184.30208490185058
82,215.4641546304824
83,181.46651813720126
84,189.87054288035847
85,194.42440323876647
86,188.09761846152531
87,198.3462595731382
88,197.8193647659915
89,190.54695079557106
90,205.5069819343966
91,196.0092122918582
92,181.408796985244
93,190.34466300531614
94,201.29104215729276
95,199.8325250372458
96,187.53540574852937
