episode,reward
1,187.1008968890464
2,184.6540942299005
3,185.21091978432253
4,186.39063974186655
5,182.76419906902638
6,195.0370496056971
7,184.47475155362685
8,178.98369917296557
9,191.1335460913157
10,172.93485675197448
11,173.23531087017784
12,187.34298012938734
13,192.38617564104547
14,175.43317375721844
15,202.57303588109556
16,201.26441869882922
17,186.21995335865017
18,180.77052333575654
19,191.9874188812659
20,187.45226448916182
21,194.83029815585328
22,190.81882203867013
23,194.62141104001867
24,196.786630359209
25,196.15724723593578
26,199.6212026400959
27,198.6413690574929
28,196.4603313832237
29,172.0832436599473
30,198.74058618972992
31,199.62294616292607
32,215.15304893471352
33,191.34158259311153
34,209.1444378503577
35,200.33159597217934
36,182.6518309368115
37,211.2551953263999
38,190.170993369606
39,198.15484165062097
40,196.6058098605269
41,193.94528408799604
42,203.90066344684845
43,211.99559169845182
44,199.68590937252327
45,223.9057330338693
46,206.00519933162428
47,202.65823275609492
48,191.42850426278406
49,213.51052413066665
50,194.10115328216096
51,199.11168633625164
52,200.84888502438957
53,197.8939128700986
54,221.16853293639832
55,205.68124415085165
56,199.16669827010438
57,195.8967064881446
58,188.75926120851116
59,203.00760293624217
60,207.16678880130232
61,197.75766820362824
62,207.9699628463516
63,210.34328705705423
64,206.87924541507334
65,208.2870048178492
66,205.5345283394606
67,220.05021961553527
68,181.14200670588087
69,195.29411495884722
70,210.02107223004137
71,202.41589447372857
72,187.2359823055433
73,184.48064171815875
74,201.53481363877378
75,203.59938786115697
76,197.49336248139218
77,202.2153039051402
78,180.3995771822152
79,192.9392375266302
80,199.15597984501775
81,186.2711386188179
82,207.074498579569
83,191.1232443699628
84,189.91309952228767
85,182.164620155826
86,194.27824617627047
87,211.44285284658764
88,209.6013428799443
89,188.44576570970472
90,196.9546740704192
91,186.3757611655079
92,192.92585425765634
93,190.70355704066503
94,205.2828057276047
95,195.3048072344368
96,188.396546459058
97,200.23734661707496
