episode,reward
1,185.38968687694532
2,176.59344462844237
3,180.50392301528944
4,173.72224394419752
5,183.91067498715847
6,190.16857418561878
7,182.7703101745955
8,183.8275968554216
9,176.66624280052406
10,181.12106557043737
11,165.85841000427223
12,189.4628500161527
13,192.71484622164755
14,173.60029861685967
15,180.6028846529041
16,196.56009239380018
17,201.09602256789697
18,197.28554303230783
19,187.120481832613
20,178.57609555180943
21,188.1026991029333
22,195.4207126213289
23,191.4065614809369
24,176.08380652466943
25,181.93672413807664
26,187.24589296996996
27,198.01374703461613
28,187.8713236221831
29,184.8047782044242
30,196.83454023788806
31,182.51899016289642
32,180.1570371757894
33,189.84546313380633
34,185.00880883985562
35,195.8444557229921
36,180.9575080942805
37,194.7199692814962
38,186.46670533678417
39,185.46789206110714
40,203.12782590464388
41,192.36665397087654
42,191.08684642109375
43,184.95740270146197
44,203.2306357084321
45,202.10608139108206
46,189.32057330753395
47,193.01428677051524
48,197.9572532116108
49,176.50279163249485
50,203.35797169981825
51,202.99257486360167
52,201.68550546349132
53,205.83695430091615
54,194.97188688018957
55,206.79662528307136
56,186.28269782253153
57,185.35157512105405
58,192.2073416047748
59,190.68167336908652
60,196.8848565193205
61,196.95020715730405
62,193.37607595764624
63,209.68426671898402
64,201.77236562091466
65,183.4352854285772
66,213.96712970576408
67,207.21648796732242
68,191.9614712486463
69,183.83129762284057
70,210.0719592739202
71,198.6647291731361
72,185.9738991471919
73,203.29727592152094
74,174.14976570881603
75,185.8401976169822
76,191.72399066737228
77,207.64139818985032
78,182.68389479574154
79,177.91095932844695
80,210.61586611741168
81,194.67303594288867
82,196.03452781552306
83,189.7137209043091
84,192.4231180098135
85,195.16088958128904
86,186.6065635695898
87,189.76363750043646
88,200.2319277550497
89,206.0357423656157
90,172.31418422374549
91,181.98094605840754
92,186.39952003928155
93,214.51656218719708
94,195.51883218360328
95,210.08873159243572
96,197.30161797610785
97,209.15481769849967
