episode,reward
1,178.86788698990875
2,165.26501940434383
3,175.7000325072729
4,183.19443889365613
5,171.67537067470352
6,195.3741128145299
7,178.84717716529778
8,185.03350988108312
9,163.40857940236634
10,190.4084578924502
11,181.32004981670414
12,186.18941241599168
13,179.9783011060284
14,195.70590834264152
15,177.46420928860258
16,175.0875616977323
17,181.84513918671007
18,189.56593730150055
19,171.06493487033896
20,175.7600419119742
21,179.75435307241003
22,202.00729247315445
23,182.1213733482187
24,192.13592213800464
25,176.53883606958917
26,179.53654240682306
27,182.436678890156
28,187.12481941525658
29,192.78735681195948
30,194.2925695668287
31,196.33197637389083
32,194.6284862831387
33,172.6417328356919
34,187.968974179574
35,174.39533678336403
36,188.5591712271129
37,186.20647058233712
38,179.8367141612448
39,187.68248965012415
40,197.93527566220325
41,179.19663624359794
42,180.62151190390296
43,187.67776799134145
44,179.86547612337023
45,184.3456850861564
46,172.54027996704065
47,188.58791735301776
48,179.4960185650074
49,203.82769996303745
50,182.23778196032234
51,195.3340521510734
52,183.85648048949946
53,186.08007097304233
54,193.99555931655115
55,198.9604657654
56,198.76477767684958
57,190.36909682707352
58,196.2915754180283
59,180.43838638581565
60,200.655899769843
61,188.88454605970503
62,179.24359571154582
63,190.34104426919018
64,183.77022336135585
65,179.75184991954586
66,204.0544450016741
67,186.22081202492961
68,194.42045092126068
69,204.4260260270257
70,194.28433096531623
71,189.66098080229014
72,190.69975886570006
73,189.18713426744364
74,188.75889907709012
75,179.2853067197778
76,190.8147050811794
77,196.60943128900712
78,194.75416402537581
79,177.21729150411687
80,199.3578683576379
81,194.87227777510006
82,182.02478728436196
83,189.96364715641852
84,194.13894605120427
85,201.06250948980954
86,197.60881378751526
87,177.33951261637648
88,189.8199146217916
89,201.73913011986465
90,190.47485701708476
91,193.40503448547582
92,188.94499918042555
93,187.3425619810589
94,195.81123195374354
95,203.44254999785
96,194.5416553856116
97,171.89730547579495
