episode,reward
1,166.11347118468274
2,178.1451916778146
3,179.5616228752012
4,182.7289192869246
5,169.0885288362078
6,171.20957806906821
7,176.25783086325848
8,181.70144598229496
9,180.1798479882094
10,182.82457645634491
11,178.20329521927164
12,171.79951453955098
13,163.50989812066032
14,175.64328083654567
15,181.92528167555386
16,174.31304831398072
17,178.9947810739717
18,177.39495591636944
19,167.12271309212545
20,180.8839466325758
21,166.00284005035795
22,172.09343659731118
23,179.1844211651203
24,177.49031972973748
25,191.646626891957
26,173.27021219869889
27,187.4383994027735
28,184.99213102402965
29,165.95555758643408
30,173.57212966117126
31,177.8354795543853
32,179.28097816489353
33,177.65868971789288
34,166.45751990593638
35,176.84243393309322
36,190.25272234020048
37,185.39345367941718
38,189.09249525737826
39,187.22945615191728
40,185.7187148090621
41,183.9511188873653
42,181.7329951424849
43,182.9915720056084
44,167.09643231302306
45,185.03770525928246
46,187.14423440842683
47,195.96512975034452
48,173.99032998652893
49,179.9033378749249
50,194.2870095357719
51,191.83689311283845
52,184.41983972719441
53,175.95326221690885
54,179.03832061242636
55,199.80568699323652
56,175.46415184228022
57,201.427857554917
58,195.55892179969703
59,174.7948127660567
60,195.30722839164733
61,181.67926978889548
62,184.04510053437383
63,186.76235427288705
64,181.55212717557734
65,172.66406410797418
66,191.82780882415446
67,191.20020845367253
68,182.02796432617276
69,181.16586229190204
70,181.4641213345983
71,202.29278492654618
72,182.15769619097222
73,182.13501114480002
74,164.48996743334217
75,193.70606631821585
76,206.77619670964998
77,189.25237234132052
78,193.6579972279134
79,183.3762130608514
80,198.46218348292035
81,186.01921734633524
82,209.47564032464675
83,177.88235691815575
84,204.82002832538717
85,194.8379022470968
86,184.45931972507424
87,191.5824082585749
88,183.57724863284483
89,185.66990993548643
90,202.2167757880178
91,189.56909429861673
92,175.20589865478917
93,188.5764585653544
94,185.98343837500474
95,202.79021040066024
96,195.51683542936743
