episode,reward
1,164.5534747714352
2,158.30539666160854
3,182.21874221812777
4,199.80154635577813
5,199.62744200247687
6,192.46056847552973
7,184.03481192411067
8,168.570345848193
9,183.4391216486401
10,184.37780959058603
11,185.30618267683687
12,186.8132701205243
13,166.92693968930993
14,195.57659430600845
15,188.95960671733891
16,190.14640306962812
17,189.07552349182538
18,190.0833763639799
19,189.34523125421882
20,192.56628156975862
21,191.0073300182798
22,189.1941115846236
23,190.91875314316292
24,187.95648517253912
25,178.04283485362012
26,185.77932818966522
27,176.90523262179448
28,192.38693336437728
29,188.83089332028038
30,201.0157767436634
31,198.22125982546387
32,172.0506454791219
33,198.10570610953553
34,186.3592970297342
35,187.11802706697276
36,199.25772162144048
37,180.2583923729509
38,181.86814278260317
39,203.64612633973923
40,182.77165530846705
41,196.2814998740123
42,199.48633469950013
43,202.0435302298491
44,194.91919507844736
45,183.42607412881318
46,202.68699997151455
47,205.14361132410386
48,183.9546918087805
49,194.6858441586953
50,197.8624439866084
51,202.21843571020605
52,187.9685714971684
53,203.53826626810374
54,188.2322569569587
55,188.87529328034813
56,187.913347697755
57,191.4918819402051
58,202.03192042571763
59,204.55658940341036
60,202.00218219623216
61,202.6051815217829
62,194.60761673805922
63,188.67260064451713
64,206.14044985867596
65,190.78588024612054
66,179.23530998006268
67,201.7842766056658
68,201.26150928728939
69,199.7351254812152
70,186.21516342351384
71,197.52490708027216
72,206.72603948022055
73,206.3007727046798
74,192.28661797486336
75,187.33599571006164
76,199.0221145206938
77,201.86050256345453
78,194.26757787900235
79,197.76988770518201
80,199.52254258963058
81,223.9639673001914
82,206.91320174190483
83,188.54265672632872
84,202.61280615271954
85,200.1621231071382
86,180.89909356201576
87,194.5462347430593
88,200.96981119130314
89,204.07791464337078
90,193.2132557555211
91,190.7384784921346
92,209.21561120043296
93,192.44486961040153
94,195.27323423591898
95,203.61060499515966
96,214.06225569845685
