episode,reward
1,175.6678495883155
2,176.67544060881653
3,178.02473267911392
4,161.94168148679395
5,171.7575175634436
6,184.3135498361107
7,188.6916474494695
8,183.12695426111867
9,199.4649076369345
10,191.657401382707
11,177.25254244547776
12,194.3414603483486
13,184.3020151896847
14,190.86048942221805
15,181.00132462480286
16,192.62883922445627
17,171.79605949367178
18,189.0048708825059
19,178.04129167093325
20,178.2998233341624
21,190.2368320544278
22,199.43937795007471
23,205.74204217993926
24,193.84468217073103
25,212.305230082308
26,193.9903280980803
27,189.78205135265742
28,196.76612256788218
29,174.14670548656736
30,210.70068131484197
31,207.33969840857048
32,203.47767064692204
33,194.69318289492003
34,203.32778346716722
35,188.77065779926735
36,190.20664517583177
37,187.370485908302
38,203.46610968674352
39,198.7248573252778
40,196.656225689502
41,193.67498402957278
42,183.61751580159083
43,194.557502465337
44,195.68948340128426
45,203.18182959693075
46,190.49564924215923
47,194.51933355482498
48,198.77117773497625
49,209.94524096686217
50,195.20396619467306
51,186.37237162650206
52,195.1689744073363
53,196.7550420958594
54,204.7137645297603
55,199.5995970173048
56,208.87397654522215
57,184.0839124712303
58,203.68506540985143
59,211.4188368765196
60,185.6699682513264
61,183.93700696155722
62,202.0427970235829
63,201.3511412304
64,203.01741765305155
65,213.31054248811304
66,185.51630306551726
67,198.4041450798144
68,189.582629112401
69,207.08761250512313
70,198.79679947151268
71,204.87430886039664
72,202.66915943520064
73,204.78046592718528
74,218.46423448958546
75,199.04820656690148
76,206.02515756138513
77,203.1994396117872
78,206.1547552431063
79,213.26691868980066
80,202.98177404618158
81,201.28772749677307
82,200.21252698683202
83,191.0749549556195
84,200.57431676303622
85,201.02732041320215
86,204.75637910340038
87,207.5866085043461
88,219.65088731353524
89,199.52012017964972
90,196.9885235396627
91,211.2735628866305
92,210.2827516932122
93,197.02795797750574
94,212.39801129934315
95,191.05603166927574
96,215.3172115715839
