episode,reward
1,170.70355473521127
2,175.925767936445
3,181.95208350687102
4,169.24480630361285
5,172.65890289616124
6,187.79385460625178
7,192.87090122790852
8,192.13829257483675
9,175.54686901945757
10,189.90416287970027
11,179.7348939277355
12,177.0044607357397
13,182.3565037913482
14,187.3620420330182
15,199.66761508864465
16,175.8823043520889
17,184.72341826757918
18,188.62065415090086
19,188.15135878607813
20,173.21687762682674
21,176.3878379843497
22,202.3148949828868
23,184.67776089651085
24,182.88363725552767
25,199.87073465427576
26,195.84617200890705
27,198.61740056199122
28,197.62248028278955
29,202.4044968509939
30,192.4196548927891
31,201.74331837018605
32,202.3943452675883
33,197.74639548651774
34,182.77062725504328
35,202.12394272314938
36,191.42755837207034
37,198.20811013752203
38,197.80141452075046
39,194.43719682113746
40,185.99435431282038
41,207.9092054948616
42,191.70483233689066
43,205.28469481946206
44,198.2359214530942
45,193.93834202995782
46,199.22693003539757
47,194.48315230481933
48,194.34089792559487
49,194.89879368454464
50,210.75730452683422
51,197.19396504120485
52,213.42244090502422
53,210.38227840297637
54,202.2006439709946
55,213.86112895649094
56,197.0716313944095
57,200.83917585175675
58,198.86221110881647
59,220.08255508816933
60,204.2449517275057
61,203.6057522941234
62,178.4883281522039
63,211.2798488762049
64,197.45126580696834
65,198.90806897026818
66,215.52351871886734
67,203.3501818164532
68,201.22752602237898
69,197.05795880763506
70,196.83755142704484
71,198.99954605705867
72,198.74400304548632
73,201.79655827704366
74,196.70906232710246
75,211.2351470259693
76,212.07938657612797
77,204.13908337341118
78,181.7766400601887
79,207.92337075513797
80,209.11511324339813
81,205.58506965139125
82,217.05866385615192
83,192.99381706075533
84,181.79868682423736
85,207.03671281285165
86,205.73428825289503
87,196.51156753018526
88,201.3875384967348
89,202.32969873437588
90,212.65373064894555
91,198.36701469846443
92,217.54443149076434
93,211.838828469813
94,200.90387589554314
95,210.2295288350747
96,191.04774858451447
