episode,reward
1,165.3768559556283
2,172.40174159308333
3,177.06779249523137
4,183.55210740008334
5,187.06975085072014
6,174.3746725554413
7,194.47582668323113
8,199.31699264253535
9,168.65680653966186
10,182.2648671019692
11,184.43274942068828
12,178.2545349529403
13,184.18659285840985
14,186.1329162900239
15,181.39918510830864
16,182.16322718538328
17,193.7402532475018
18,191.72801025450994
19,194.26621507267762
20,194.89165256035483
21,196.414685503964
22,197.30825820306467
23,175.21475084659377
24,194.67173652672457
25,198.668945372622
26,176.03112224371475
27,194.45400274377263
28,186.50707693132563
29,199.3412630046852
30,196.6662436809364
31,198.9732766955513
32,203.38034363860226
33,193.57306641156828
34,192.22755301049088
35,198.95276983885094
36,179.14350594066264
37,211.29905297514105
38,210.24673767812985
39,193.3906917940759
40,199.632593494218
41,202.29264998189413
42,205.43301786208838
43,201.6419519162745
44,208.3089523718966
45,193.88378788478812
46,214.93328690831797
47,193.3620190807935
48,198.23635286260193
49,196.0850265121638
50,198.59463381047536
51,194.19295299450022
52,207.03949769485095
53,200.91425157471792
54,186.3157022816391
55,200.21323620502528
56,185.55992206909684
57,193.18445480363275
58,201.97984039208592
59,206.71726158209344
60,200.52358542990905
61,191.81301756942523
62,202.7038131875209
63,195.3691842421
64,192.37473780998337
65,197.95735040298882
66,206.05656645438674
67,204.71474320516
68,202.26717029402639
69,204.40700959131286
70,192.3024978370327
71,207.59040163617198
72,192.23705170189788
73,187.30355893826172
74,197.6345542223193
75,189.72827826080206
76,196.90400309372376
77,204.1701316717341
78,212.92904636043488
79,203.7131801368678
80,206.4759223296447
81,197.41788533323896
82,207.07285969042792
83,194.10754481656883
84,205.70082089640894
85,192.1954980474493
86,205.38621019625674
87,203.8183372594586
88,190.82905985049973
89,213.66862686439032
90,188.13119494654757
91,184.63367676969602
92,202.4229200732772
93,188.09358138397857
94,202.02485840656885
95,218.2109550196755
96,183.03402519666096
97,196.09711064366493
