episode,reward
1,180.19371119044638
2,178.56372161240526
3,181.3398527339551
4,188.50283782605672
5,181.93510806524793
6,191.1619120262282
7,181.9171318314694
8,190.60204878062692
9,173.3081650332082
10,186.66588381064784
11,197.03871263105492
12,183.30598924745678
13,185.41834335301402
14,183.5685737267303
15,199.6597983825006
16,181.4435343466441
17,189.36841152417196
18,192.97412748068962
19,176.96233894563207
20,185.90098217892765
21,188.01153443997623
22,199.44761403991598
23,192.51290565622398
24,180.08389382976526
25,193.26435234759597
26,188.73069148409013
27,197.03951719262432
28,195.8879818630044
29,189.9623280106918
30,186.46066198255463
31,190.9203461538953
32,197.55778875843558
33,187.72584664483017
34,201.51610755236467
35,193.83950567189922
36,184.20395709846076
37,195.0150040580788
38,197.41231535731674
39,195.3013334752129
40,186.30674119437745
41,196.2470175117984
42,193.16827389519437
43,184.5449795797751
44,185.0325096991819
45,172.69990675370343
46,187.48221968435885
47,196.48450839476885
48,192.25844121592655
49,191.41616723523163
50,195.55516453925213
51,163.25212124255384
52,193.35529253091912
53,191.4826172949744
54,204.09622749308875
55,181.6829133375321
56,185.33876208547343
57,206.76337839110334
58,203.22676060416237
59,192.42881885627904
60,193.31578511258385
61,190.58906485456424
62,186.74821241811335
63,201.00571240620076
64,190.66624054161534
65,168.35955764735155
66,183.57579425269589
67,178.67390671973513
68,178.30215584291875
69,166.64067797490424
70,188.39904728012013
71,192.4665719923488
72,181.47609665334448
73,205.00599071196814
74,186.4825934151408
75,180.25212886592593
76,171.83236314535293
77,202.20478513567994
78,185.99600934256566
79,187.96382681354146
80,202.59922052799837
81,192.06476177083596
82,205.2634782697585
83,195.3618504316011
84,186.86613033822064
85,186.9002195593941
86,194.61377707074135
87,179.50691735440648
88,196.14792740665024
89,200.1575861364201
90,203.5286130524744
91,202.90370999932694
92,192.70247920685486
93,181.70383775502833
94,188.4995747911117
95,190.11870891698268
96,201.09213532213238
97,190.35123220339977
