episode,reward
1,172.59662298845814
2,172.0165432532454
3,177.87628795560013
4,167.25187274985032
5,178.6685696221728
6,182.0595107531565
7,157.6537861814445
8,181.43563173411195
9,179.66610213543652
10,175.7342055299821
11,189.05369307653697
12,187.8617214994129
13,175.8862254002616
14,190.14934954777448
15,179.2289868707247
16,176.14823825366227
17,177.00308670097095
18,163.9047891625552
19,185.3381997847709
20,180.5743858707963
21,177.21964888761156
22,170.13519137314992
23,189.5041645797801
24,193.40478025011458
25,178.47213541572322
26,172.99226692955523
27,191.25394057290376
28,211.10834733723198
29,183.8647141831419
30,170.60580721970936
31,173.72416440475902
32,180.75812310220186
33,193.04673515311245
34,187.36127264705806
35,190.306938595347
36,191.75649494559002
37,184.04754744215265
38,185.85402068161414
39,180.98353884154014
40,197.44173323043225
41,176.04235792027885
42,185.27024425514327
43,190.74084990888048
44,194.9796786127689
45,197.2432630444786
46,190.8330108721141
47,185.5214766794304
48,172.89256285884383
49,187.53130336112375
50,194.2111132224497
51,193.00136026681318
52,177.27692529654013
53,188.5585888932821
54,190.77833561024215
55,183.8480617424455
56,178.07455526803346
57,196.48073912822537
58,172.8866812489406
59,197.81990001248454
60,177.57444813143053
61,195.29165674417348
62,201.87045219380934
63,185.61961826733463
64,184.78435046469843
65,180.3068587018623
66,177.74092191981111
67,182.06201617213796
68,185.20342061701382
69,180.0316716004981
70,197.7287225062311
71,182.5218947558963
72,196.28240589167996
73,176.01064320044304
74,162.416366638657
75,195.92902998901098
76,177.40975596701355
77,186.78975474918744
78,186.4181405881853
79,183.94534634147985
80,206.850063929289
81,184.58929693085207
82,201.30891649583185
83,189.69564291362244
84,188.26679724603167
85,199.01357717661986
86,177.61382927424614
87,215.26040168453517
88,191.05951412349685
89,190.9211577464517
90,192.8853474502342
91,198.606416235806
92,191.00820587800698
93,199.79413500750016
94,187.36910443531545
95,198.71978034666634
96,191.5261080766499
