episode,reward
1,175.86104100905584
2,177.11727089533912
3,195.7823916993661
4,167.66993275083894
5,186.42692014761212
6,198.30529892401987
7,200.77884217897423
8,182.30821525344388
9,172.00614818949566
10,191.2670469044632
11,184.39516904759552
12,188.9902216785612
13,191.3092332904326
14,187.86619011464973
15,184.74275648047916
16,192.13808164137197
17,202.48788899095135
18,212.582188244577
19,206.35460612172906
20,193.31778307336765
21,174.0072210492755
22,198.81695474351372
23,190.97382650808072
24,194.6066091318326
25,196.63295386799408
26,197.3905684638548
27,211.4155704690082
28,195.01808630412023
29,196.1679033228543
30,213.15212313764485
31,198.90453148992714
32,190.74225338582238
33,212.98645041030332
34,216.5325757813751
35,184.19072119804406
36,194.44561427708877
37,195.1049668128229
38,204.25353943255192
39,184.3153463577835
40,184.11873467123817
41,195.15240634087814
42,202.89037086643575
43,193.23573924930662
44,201.72648015973704
45,212.53687440306396
46,192.008750272316
47,201.67126637771446
48,181.79183764811305
49,196.43272608642712
50,179.4965930731618
51,206.4061740375229
52,188.13568262929272
53,196.3620182236872
54,203.11694191344444
55,200.7911870222845
56,200.19451859138778
57,197.93462213764352
58,198.6386449621464
59,188.5845483501592
60,187.93611094742778
61,209.6045857651072
62,205.93990771928753
63,218.27035857568183
64,194.78502841312113
65,182.8061700797627
66,212.72115030112582
67,200.66535630097727
68,206.04963278438953
69,180.47580470275506
70,196.3480038160584
71,202.04749252061745
72,209.46694491994424
73,213.85478485142949
74,197.72585755266635
75,210.52276729876536
76,183.87059386617875
77,193.96622735915682
78,207.11945682824387
79,202.99256874859242
80,213.0848815292149
81,204.60429462132518
82,209.85387994620461
83,187.28719930716875
84,196.47281994498536
85,202.91259575281666
86,215.77818973867565
87,220.92190867808273
88,194.4127821155809
89,197.2729146011877
90,200.94179780920948
91,221.1478222474505
92,193.58450368794743
93,214.35219018597707
94,190.28080293249005
95,198.7311250453659
96,196.56843897523035
97,216.8112785069332
