episode,reward
1,176.4155705550819
2,186.6985397837095
3,171.4773931559419
4,177.38656310549385
5,169.26303354108146
6,180.24279424300704
7,180.96163769743902
8,174.6784618666026
9,181.54483321640149
10,169.8833664786138
11,174.49027774513823
12,184.45291670573602
13,202.32021559987717
14,179.17117053871038
15,181.79072404538672
16,188.7477921196019
17,183.1318468020313
18,199.53724386926115
19,186.15994494058796
20,172.71770585169767
21,175.83785114460227
22,190.5528769572915
23,175.8013027032864
24,193.98334546659657
25,195.63177781852096
26,187.17888854441455
27,181.72033404747756
28,185.09932731806484
29,178.8437473679841
30,164.6232824280906
31,180.7182827918044
32,186.07123936825235
33,191.99449374499375
34,184.73921737054525
35,198.37636535900884
36,195.96844967847375
37,177.7070889268382
38,190.87770384004267
39,184.7144784260788
40,186.01534930851403
41,194.68379495960858
42,201.70805732608576
43,179.73264746921828
44,190.25525652168915
45,199.2520029559362
46,191.57523155843722
47,183.43406415061392
48,183.48425944892207
49,198.6000439131816
50,178.98836680132334
51,190.03360770610135
52,197.71601949380548
53,180.69510477635274
54,193.23118108489444
55,188.95843765424368
56,168.0855989709858
57,185.49595326904816
58,183.7625063641459
59,187.3620645952343
60,190.3001768488668
61,185.662317965568
62,188.6432652765527
63,201.31640833866814
64,185.6368185830901
65,183.62312135039826
66,181.31976023592884
67,195.97584760100833
68,179.18329622901112
69,191.1802837803944
70,202.74006107942708
71,205.142885129197
72,183.94785111661056
73,189.0546812044879
74,201.67853051779753
75,192.68909160689205
76,211.14550936938707
77,192.90548609481633
78,192.0019118140582
79,186.87081426799327
80,185.02164920931338
81,182.94302715338583
82,217.23735962534099
83,187.23865253082434
84,171.07338549128642
85,193.00909038229915
86,185.06826232703492
87,191.31236735907385
88,192.34047644813808
89,202.65543993146952
90,201.0127630557543
91,205.2232528044392
92,194.68533194319028
93,186.9278713849017
94,208.29205410277316
95,200.20179918044255
96,196.25128706571775
