episode,reward
1,180.47874347465805
2,173.975993059299
3,195.31748241701686
4,165.9846525311084
5,188.34819245493856
6,177.34145669068639
7,186.1044933368021
8,183.8321231519132
9,177.96595889389002
10,183.5844651343996
11,196.23739680188757
12,172.1745922577187
13,186.1411642166802
14,177.63219718737113
15,188.69916915166493
16,193.57767579813054
17,187.24693239012748
18,203.5486948166282
19,197.927725312092
20,205.74911424321138
21,196.24418744151524
22,195.10339483131904
23,184.05593186227196
24,191.63620774318778
25,186.72522489656126
26,200.91303747293233
27,193.80703548905566
28,198.81126296447837
29,200.93608355703165
30,203.40124137448433
31,199.4677482231667
32,209.86873757883166
33,196.38541979457884
34,198.3089426613779
35,206.4468431711504
36,211.9524210174392
37,202.2821156798053
38,211.1729581723655
39,193.37676466078526
40,205.0909883019906
41,215.89203132898146
42,216.55017506818902
43,205.4614581211672
44,200.72234824936578
45,202.81399253232559
46,216.225862673431
47,200.4171878268346
48,215.53955459996192
49,196.76720971943283
50,213.96540032325112
51,202.48968037954828
52,204.0507828115209
53,210.19101562348257
54,223.3620099452633
55,209.74704274906935
56,213.86251118150855
57,203.70025627631546
58,206.10645315770026
59,205.00624311546255
60,200.34513614833148
61,200.77840511559043
62,205.6177540969366
63,207.21006859211155
64,211.22437811508522
65,215.1661555144694
66,195.7024575931604
67,192.70502831603537
68,196.15471695881956
69,205.50092361604035
70,205.50166629050847
71,206.14792798199687
72,210.27984246517585
73,207.54791747933334
74,215.42577710640285
75,207.2751981925605
76,206.57180518570726
77,206.18387367567732
78,207.9938061831058
79,217.09972385819265
80,222.80228379305146
81,211.63159749651825
82,200.98029827600328
83,211.89499814121604
84,203.68475724528022
85,204.78801618537895
86,199.66580445413928
87,191.66003192742966
88,202.990999655371
89,217.6230436175038
90,212.96663014128796
91,198.38087766310278
92,210.73285836579532
93,213.12460144698807
94,206.88590742081456
95,221.81440856426278
96,217.22846599054103
