episode,reward
1,185.90362672349542
2,162.1678471933426
3,179.7129829889251
4,170.4133468894505
5,184.51702373282254
6,176.11117543096177
7,180.19520970646894
8,179.23513417015286
9,178.68680899516266
10,180.65132359095134
11,184.50850821747676
12,174.6750684131974
13,188.6755559859519
14,177.04786567017814
15,179.3825198195017
16,189.58183356026743
17,190.02710823842474
18,197.56689018254625
19,183.53703996877232
20,182.16862899337318
21,177.17914231263202
22,164.57808644207535
23,194.81208725214225
24,189.03523241213082
25,191.43772857164385
26,181.5607930136077
27,188.36750236364122
28,182.3639741836118
29,187.0103487237359
30,183.01440041953924
31,188.08083073256677
32,182.93422773277854
33,195.5869912498934
34,193.78798783447908
35,182.93233421156083
36,189.2950871843635
37,202.39876119062964
38,168.9409343495026
39,181.5467154847501
40,174.862465821803
41,192.32564070164082
42,184.42505337201834
43,196.71835519323733
44,184.53758806460854
45,192.38769515968784
46,188.33938950521346
47,202.47491094810587
48,189.2862719419417
49,200.0377533298633
50,181.8261913898
51,197.63509878550133
52,199.99595773511817
53,189.90379235750245
54,190.86874889245854
55,194.6417056903948
56,193.47171692709958
57,178.3516281022668
58,180.16693881871905
59,174.18074591005472
60,173.02703150449346
61,200.38711762837173
62,204.26929896678894
63,192.28573230678242
64,185.6846485243069
65,189.61546418676596
66,191.24512943951586
67,188.68235488620675
68,192.1913851540558
69,195.53573668333323
70,186.41209068838586
71,184.96859014794728
72,192.13086133619726
73,192.96747115801452
74,194.5531279391687
75,200.2090699770014
76,199.87307144761184
77,187.8058677360377
78,186.89522560605718
79,189.27404696718204
80,191.51906721369394
81,201.08856466362528
82,189.70525294689983
83,199.3554398566141
84,193.32705982649833
85,186.2408790999408
86,177.7945716719109
87,203.30529790889668
88,196.22104123053822
89,194.67357661581835
90,186.23392018809804
91,201.5716434587235
92,186.89308979674695
93,208.79597705791602
94,194.07738463139324
95,220.8028994428709
96,184.79125932870653
