episode,reward
1,184.84911740162025
2,181.6704401178309
3,167.43969106524162
4,171.51221886554814
5,180.52130969385615
6,187.27057626762505
7,167.7187827972022
8,188.65396630340507
9,188.06169978339042
10,173.5148765989598
11,187.60599386239394
12,173.63920250261523
13,172.7248982616103
14,189.17036169628477
15,173.73529426764188
16,178.0603189308216
17,175.51321299178525
18,170.10827111538666
19,176.8589533054743
20,162.49405853154832
21,181.9379896344395
22,161.82285482690986
23,187.4370784180785
24,180.61844898584528
25,184.18258987894916
26,177.52750096837346
27,184.34075412401455
28,179.54669697437046
29,176.2403454355863
30,195.7166642049598
31,181.92386761398828
32,179.05339021836903
33,173.57281244434958
34,177.3556786467962
35,178.11041570590592
36,185.8474625262428
37,183.4600356209387
38,188.6359273456232
39,199.06603886340895
40,177.50256998594406
41,186.508005872397
42,180.52957177263391
43,182.28825728914833
44,187.01242425644358
45,194.97997539904492
46,187.57460361489558
47,181.91355036603466
48,190.71422818331888
49,198.20712251918445
50,165.7264455233239
51,174.98915781335384
52,179.5448219204358
53,198.9070698858914
54,181.433960650701
55,202.09713308168298
56,195.24067671979654
57,169.79871595436566
58,177.65483717817895
59,186.74178767481956
60,193.54272321009236
61,174.58761805172696
62,189.78449136375932
63,184.69009157727018
64,191.63225922871962
65,179.04579948068354
66,188.80125767783352
67,179.04955316705832
68,193.76913092719468
69,173.96541424599917
70,188.1117949608739
71,181.45542591958903
72,185.2770740846899
73,182.4246042770209
74,203.17839163363186
75,203.9275677286306
76,172.42509220344922
77,196.82013357125888
78,174.8776923650867
79,183.99995677002738
80,171.07790382035026
81,183.91498430536063
82,189.8765714758435
83,184.07628158524537
84,189.59957458610194
85,195.34227487035957
86,190.943415443453
87,190.031581504412
88,182.55071430890465
89,190.3723150610381
90,182.99264268678536
91,192.04265323785393
92,182.5334002205031
93,184.815291170713
94,187.03741911517795
95,196.85654887191777
96,188.43567252440369
